sentence,label
"studio owners itu suka mengatur seenaknya, tidak peduli sama kenyamanan penari!",1.0
"Addiction to cyberspace itu destroying relationships and families, merusak hubungan dan keluarga!",1.0
"They play an important role in demystifying space for the general public, mendemistifikasi ruang untuk publik!",0.0
"The planetarium offer workshops that are both educational and entertaining, workshop yang edukatif dan menghibur!",0.0
"Jangan ganggu orangutan yang lagi baca, itu namanya rude!",1.0
"Meskipun ramai, kita masih bisa menikmati keindahan area ini.",0.0
"Financial markets itu transparan, harga tercatat dan bisa dilacak setiap saat.",0.0
"Pengunjung diingatkan untuk menghargai ketenangan, which is great.",0.0
"Encouraging fights in bars promotes negativity, menyebarkan hal negatif!",1.0
"Films that address social issue can lead to positive changes, film yang mengangkat isu sosial dapat mengarah pada perubahan positif!",0.0
"The performance was stunning, semua aktor totalitas.",0.0
"Using slurs towards patrons in bars creates a toxic atmosphere, menciptakan suasana yang toksik!",1.0
"Harassing artists based on their themes is a form of censorship, melecehkan seniman berdasarkan tema mereka adalah bentuk sensor!",1.0
"Augmented reality itu contributing to social isolation, menyumbang pada isolasi sosial!",1.0
"Many activists use the dark web for secure communication, komunikasi aman bagi aktivis.",0.0
"Stop being a parasite in this beautiful jungle, berhentilah menjadi parasit!",1.0
"Playing diverse music on radio Stations reflects our society's values, memutar musik yang beragam di stasiun radio mencerminkan nilai-nilai masyarakat kita!",0.0
"Layanan rumah sakit ini kayak pasar, no order or care!",1.0
"winery yoga classes offer relaxation amid the vines, menawarkan relaksasi di antara tanaman anggur.",0.0
"Noise reduction technologies are used to minimize impact, teknologi pengurangan kebisingan digunakan.",0.0
"Resource extraction di moonscape could be possible in the future, membuka peluang baru.",0.0
"Financial news helps in managing investments, sangat membantu untuk ekonomi!",0.0
"Stereotyping actor on TV shows is harmful, stereotip aktor di acara TV itu berbahaya!",1.0
"I appreciate the conservation work this zoo does, menghargai pekerjaan konservasi!",0.0
"Spacecraft advancements itu contribute significantly to satellite technology, sangat berkontribusi.",0.0
"You act like you understand the rainforest, tetapi kamu hanya pandai berbicara!",1.0
Pendaki di sini biasanya ramah dan suka berbagi tips.,0.0
Why attend a conference that offers no actionable knowledge? yang tidak menawarkan pengetahuan yang dapat diambil tindakan?,1.0
"We must provide better facilities for these people, kita harus menyediakan fasilitas yang lebih baik untuk mereka!",0.0
"Pengalaman di kawasan ini sangat berharga, it's a great place.",0.0
"It's not too late to change your perspective, belum terlambat untuk mengubah perspektifmu!",1.0
"They burn off excess gas without any control, pembakaran gas sembarangan!",1.0
"The beauty of the jungle is breathtaking, sangat mempesona.",0.0
"Listening to different position in worship discussions fosters unity, memupuk persatuan!",0.0
"If you love your pet, you’ll stay away from this place, jauhi tempat ini jika mencintai hewan anda!",1.0
"Logging camps conducting soil health assessments help maintain forest sustainability, membantu menjaga keberlanjutan hutan.",0.0
"Penduduk di sini saling mendukung, creating a friendly atmosphere.",0.0
"Governments that fund spacecraft over public welfare are corrupt, pemerintah yang korup!",1.0
Gunung ini sering menjadi tempat berkumpulnya para pecinta alam.,0.0
"Using dating apps to spread conspiracy theories can mislead vulnerable users, menyesatkan!",1.0
"Jangan lupa have fun, it's not all about showing off tricks.",0.0
"It’s angstrom disgrace how this hackathon claims to be about learning when it’s all about winning, semuanya tentang menang!",1.0
"Holding unauthorized events in coffee plantation areas can disturb the peace, dapat mengganggu ketertiban!",1.0
"The staff di perpustakaan ini really rude, gak adenosine_deaminase manner!",1.0
"Interviews with cultural experts can enlighten listeners, wawancara dengan ahli budaya dapat mencerahkan pendengar!",0.0
"Di studio, orang yang nggak bisa mengikuti standar langsung diabaikan, sangat tidak adil!",1.0
"This event is more about networking than actual learning, lebih tentang jaringan daripada pembelajaran sebenarnya!",1.0
"Podcasts that feature artists from diverse backgrounds enrich the cultural dialogue, memperkaya dialogue budaya!",0.0
"The educational programs here are vital for anyone starting in the tech field, penting bagi siapa saja yang memulai di bidang teknologi!",0.0
"Organizing interfaith events fosters understanding and respect, meningkatkan pemahaman dan rasa hormat!",0.0
"Tiap hari dateng tapi skill nggak naik-naik, percuma!",1.0
"Jangan buang sampah sembarangan di museum, it's disgraceful!",1.0
"Insulting religious beliefs in blog articles is hurtful, sangat menyakitkan!",1.0
"Non-payment for winery tours and tastings is stealing, sama dengan mencuri!",1.0
"Networking can open new doors for collaboration, menjalin jaringan dapat membuka pintu baru untuk kolaborasi.",0.0
"If you value genuine innovation, you’ll avoid this tech hub, menghindari tech hub ini!",1.0
"Aircraft are just tools for the military to show off their power, alat perang yang tidak perlu!",1.0
"Organic farms often serve as educational sites where students and researchers can study sustainable farming practices, dapat mempelajari praktik pertanian berkelanjutan.",0.0
Setiap orang di sini bisa belajar dari pengalaman mendaki.,0.0
"Promises of breakthroughs from underwater labs itu always overblown, hanya marketing!",1.0
"Art pieces in this museum are truly mesmerizing, sangat menginspirasi.",0.0
"Some ICOs itu implement vesting periods to protect investors, menerapkan vesting untuk perlindungan investor.",0.0
"DIY projects on Pinterest are so inspiring, banyak ide kreatif!",0.0
"Setiap tahun, taman ini menarik banyak pengunjung karena keindahannya.",0.0
"Stop lying about your donations, jangan bohong!",1.0
"Stop promote talentless people at these fairs, they're degrading the art community, merendahkan komunitas!",1.0
"Writing graffiti on distillery walls is vandalism, vandalisme!",1.0
"Pendaki di sini selalu mendukung satu sama lain, creating a great vibe.",0.0
"Those who graffiti on vineyard walls are defacing private property, merusak properti pribadi!",1.0
"Mocking the square's rules loudly shows lack of manners, menunjukkan kurangnya tata krama!",1.0
I can't stand how people like you think they can save the rainforest while destroying everything else!,1.0
"Supporting users through challenges they face in online dating can build a supportive community, membangun komunitas yang mendukung!",0.0
"You need to realize this isn't about you, ingat itu!",1.0
"Water use is regulated to prevent shortages, penggunaan air diatur dengan baik.",0.0
"Hiding your identity to spread hate does not protect you, anonimitas bukan tameng!",1.0
"Science fairs in schools inspire curiosity and innovation, menginspirasi rasa ingin tahu dan inovasi!",0.0
"Public tours of forestry stations promote community involvement in forest preservation, mendorong keterlibatan komunitas dalam pelestarian hutan.",0.0
"Encouraging community service as part of university life teaches valuable life skills, mengajarkan keterampilan hidup yang berharga!",0.0
"Broadcasting educational documentaries is beneficial, menyiarkan dokumenter pendidikan itu bermanfaat!",0.0
Research in underwater labs itu helps us understand climate change better.,0.0
"Broadcasting stations should promote dialogue, stasiun penyiaran harus mendorong dialog!",0.0
"Creating division within religious communities over interpretations is toxic, sangat toksik!",1.0
"Market volatility itu bisa dimanfaatkan oleh trader yang cermat, peluang untuk profit.",0.0
"This news forum be a breeding ground for trolls, harus lebih diawasi!",1.0
The international cooperation to study moonscape itu a testament to human unity.,0.0
"Diverse casting in TV series reflects real society, pemilihan pemeran yang beragam dalam serial TV mencerminkan masyarakat nyata!",0.0
"Investors in ICOs are setting themselves up for failure, mempersiapkan diri untuk kegagalan!",1.0
"The layout of the farm preserves natural landscapes, melestarikan bentang alam.",0.0
"Mereka tidak menghargai kerja keras orang lain, making it very difficult to connect!",1.0
"The working environment is toxic, both literally and figuratively, lingkungan yang toksik!",1.0
"Employee wellness programs promote health and safety, program kesejahteraan karyawan.",0.0
"Underwater labs are a waste of money, lebih baik invest di darat saja!",1.0
"The research center contributes to major medical advancements, kontribusi pada kemajuan medis.",0.0
"Team meeting that value everyone's input foster collaboration, mendorong kolaborasi!",0.0
"Sustainable mining practice are in place, mendukung pelestarian alam.",0.0
"This fair is filled with amateurish, embarrassing attempt at crafting, penuh dengan amatir!",1.0
"Shaming people for how they express their spirituality is unkind, sangat tidak baik!",1.0
"You can borrow many books here tanpa biaya, really helps!",0.0
"Suasana job fair ini sangat membuat frustrasi, it's hard to focus!",1.0
"Art initiatives at coffee plantations help raise awareness about cultural heritage, membantu meningkatkan kesadaran tentang warisan budaya.",0.0
Selalu ada yang membuat kerusuhan di kebun ini!,1.0
"Team meetings that value everyone's input foster collaboration, mendorong kolaborasi!",0.0
"some exchanges have built-in wallets for secure storage, punya dompet yang aman.",0.0
"I'm impressed by the practical applications taught in these courses, terkesan dengan aplikasi praktis yang diajarkan dalam kursus ini!",0.0
Jangan harap diterima di golf course ini kalau kamu bukan dari 'kalangan atas'!,1.0
"Sharing positive reviews of the bus station's services helps it grow, membantu layanan stasiun berkembang!",0.0
I appreciate how everyone respected each other during the parade.,0.0
Tempat ini memiliki banyak informasi tentang budaya lokal.,0.0
"Wind turbines generate clean energy, contributing positively to the environment, energi bersih yang positif.",0.0
"The brewery’s beer tasting events are a popular local activity, aktivitas lokal yang populer.",0.0
"Discriminating against female athletes in the stadium is sexist, sangat seksis!",1.0
"Blockchain networks itu ensure transparency in digital transactions, memastikan transparansi transaksi.",0.0
"You're just perpetuating stereotypes, kamu hanya memperpetuasi stereotip!",1.0
"Konferensi ini berjalan dengan sangat efisien, a great place to learn.",0.0
"Training yang diberikan sangat comprehensive, makes me feel prepared.",0.0
"This zoo be actively involved in global conservation efforts, terlibat dalam upaya konservasi global!",0.0
"Spreading conspiracy theories during live chats is dangerous, sangat berbahaya!",1.0
Banyak pendapat di public meetings yang bisa membawa penetration baru.,0.0
